Date,MSFT,AAPL,AMZN,FB,JPM,GOOGL,GOOG,JNJ,V,PG,XOM,T,BAC,UNH,MA,DIS,INTC,VZ,HD,MRK,CVX,PFE,KO,WFC,CMCSA,CSCO,PEP,BA,C,WMT,ADBE,ABT,MDT,BMY,MCD,CRM,NVDA,NFLX,AMGN,ACN,PM,ABBV,TMO,COST,PYPL,NKE,HON,UNP,AVGO,UTX
2011-04-25,33525100.0,266546000.0,68762000.0,,17358900.0,65166768.0,65476506.0,7226900.0,7126400.0,7369600.0,9852800.0,17548958.0,112414300.0,6650100.0,5667000.0,5157000.0,81676700.0,10229100.0,8594000.0,10088258.0,3995200.0,47490500.0,10709200.0,32213300.0,17856800.0,42745400.0,4197500.0,2524200.0,24048020.0,5813800.0,5236400.0,16016465.0,2602800.0,5922700.0,3831600.0,7109600.0,61961200.0,71051400.0,10650800.0,1962300.0,4779900.0,,1762000.0,1610300.0,,6976000.0,5271303.0,5242400.0,600000.0,
2011-04-26,69200000.0,338800000.0,224000000.0,,25900000.0,139860000.0,140524754.0,14500000.0,15200000.0,9500000.0,17908800.0,27804530.0,146800000.0,10500000.0,6497000.0,7290800.0,105300000.0,14900000.0,14100000.0,22532000.0,5300000.0,38681800.0,32800000.0,34600000.0,21182600.0,81600000.0,6600000.0,5100900.0,37260000.0,11991200.0,7700000.0,15214673.0,4400000.0,11200000.0,4900000.0,7600000.0,67600000.0,110663700.0,12800000.0,2900000.0,8000000.0,,5100000.0,2800000.0,,7317600.0,6713032.0,7600000.0,1100000.0,
2011-04-27,52689000.0,356213200.0,472460000.0,,20857200.0,91844064.0,92280599.0,23777500.0,8982400.0,9896600.0,17755800.0,37685806.0,118705100.0,10513300.0,5516000.0,5396900.0,68452900.0,18152600.0,12615000.0,21360860.0,5982600.0,48427084.0,16872600.0,31409900.0,21781000.0,97724100.0,5939200.0,7462400.0,28289910.0,9716100.0,5092200.0,14614423.0,4146400.0,11753600.0,5745100.0,7540400.0,45000400.0,56493500.0,8362400.0,2870400.0,6112300.0,,5677200.0,3069400.0,,9981200.0,5804150.0,8504600.0,982200.0,
2011-04-28,80200000.0,360959200.0,146000000.0,,19859000.0,79920000.0,80299860.0,13091400.0,11416000.0,13366000.0,18705300.0,31843127.0,92414200.0,7913500.0,4601000.0,6529800.0,55000000.0,11627100.0,9730800.0,14096962.0,5941200.0,36359206.0,14084400.0,37234200.0,33400000.0,52900000.0,12755900.0,7359700.0,43925890.0,9824600.0,3300000.0,12604627.0,3627500.0,11379700.0,3991900.0,6931200.0,68400000.0,30851800.0,6301100.0,3162100.0,6409200.0,,3015800.0,2500000.0,,10064000.0,5288506.0,8578400.0,721400.0,
2011-04-29,319317900.0,1006345200.0,132818000.0,,23363000.0,168970860.0,169773978.0,12100000.0,10877600.0,13357700.0,17352300.0,33815622.0,87169300.0,9542700.0,7510000.0,5740200.0,156189000.0,13422700.0,15945000.0,19843880.0,6755500.0,45849000.0,14824200.0,27800000.0,45459200.0,137455300.0,8034200.0,8050400.0,26901780.0,9815200.0,5228700.0,11901000.0,6059600.0,8462200.0,4500000.0,5418400.0,83600000.0,21412300.0,19900000.0,4215700.0,5600000.0,,3276800.0,6513700.0,,8844400.0,4300536.0,7137800.0,818000.0,
2011-05-02,89825600.0,442713600.0,187962000.0,,25904000.0,85262652.0,85667905.0,15456200.0,13503600.0,8909000.0,18651200.0,36507049.0,89940100.0,9858200.0,8273000.0,5601100.0,71970500.0,13413500.0,7918500.0,19269890.0,6550800.0,40254473.0,12514200.0,30771000.0,37194400.0,46838800.0,6235200.0,5633300.0,28862010.0,8176700.0,3500800.0,15979158.0,5375500.0,10287100.0,4021700.0,7436000.0,61382400.0,35550200.0,8552200.0,4686500.0,6088800.0,,3058400.0,2154800.0,,12402400.0,4332213.0,4715400.0,708200.0,
2011-05-03,71892900.0,313348000.0,122000000.0,,30025500.0,83176740.0,83572079.0,13105500.0,18944800.0,9924100.0,18417100.0,61224673.0,145530300.0,5879100.0,14846000.0,6206900.0,110500000.0,33214100.0,8833000.0,18571713.0,7955600.0,114748453.0,10542400.0,31819500.0,29600000.0,56900000.0,6107500.0,4728000.0,43508120.0,11122600.0,3000000.0,21484785.0,4167500.0,23057200.0,4446300.0,7590800.0,80800000.0,32200000.0,6500000.0,5950000.0,7870000.0,,2281900.0,2700000.0,,8710800.0,4224490.0,6724800.0,1176200.0,
2011-05-04,73292300.0,389250400.0,131000000.0,,22727400.0,84595320.0,84997401.0,13408900.0,17334400.0,14236900.0,22867000.0,34708263.0,99234300.0,7553000.0,10899000.0,7481400.0,137107200.0,11262800.0,11319900.0,18234257.0,8892900.0,53470579.0,13529000.0,40496200.0,59334000.0,58190500.0,8129500.0,5735200.0,27559410.0,8163800.0,3903300.0,14542935.0,4393200.0,11826400.0,5493400.0,8614800.0,63935600.0,33527900.0,7241600.0,4580400.0,5015800.0,,2731200.0,2187700.0,,11956000.0,6651985.0,10722000.0,748200.0,
2011-05-05,55600000.0,335969200.0,92000000.0,,26154500.0,79832088.0,80211530.0,14925200.0,20991600.0,10812500.0,27491200.0,41676475.0,130921200.0,7393900.0,10772000.0,8242300.0,94292200.0,15289400.0,13661700.0,17279214.0,11988500.0,44522119.0,14206200.0,53431000.0,40402400.0,67908600.0,7642700.0,4718900.0,27189990.0,11130100.0,3500000.0,13459983.0,5164900.0,8936500.0,6407800.0,7002800.0,54400000.0,27300000.0,7204300.0,4243100.0,6422100.0,,2719200.0,3300000.0,,9631200.0,4805797.0,7931200.0,819000.0,
2011-05-06,55993000.0,280134400.0,80278000.0,,26332300.0,82161756.0,82552271.0,11904600.0,29754400.0,11125800.0,26314700.0,32335125.0,111324100.0,6295300.0,6294000.0,7791900.0,100005900.0,11072700.0,10677800.0,13386733.0,9536300.0,35665990.0,17042600.0,35833900.0,35721600.0,60439500.0,6792600.0,4565800.0,5131670.0,8042600.0,4903100.0,11868070.0,5018700.0,8432800.0,6076200.0,6811200.0,84108000.0,22122800.0,4535300.0,3646200.0,6071600.0,,2739800.0,2214700.0,,9624800.0,4220085.0,4958800.0,1907200.0,
2011-05-09,38696400.0,204747200.0,116508000.0,,22469500.0,77870052.0,78240168.0,9003100.0,19093200.0,8698800.0,18254600.0,20358221.0,110668200.0,5665200.0,5102000.0,6308300.0,73296400.0,8451800.0,6550000.0,11247974.0,7117900.0,32666622.0,8884200.0,21580100.0,27379200.0,46982400.0,5763100.0,3137600.0,49168100.0,6546500.0,5395100.0,12066486.0,5151500.0,7200900.0,6284700.0,4015600.0,70632800.0,28853300.0,3624900.0,1988900.0,5464700.0,,1268400.0,1519700.0,,6536800.0,3393333.0,2924000.0,1374300.0,
2011-05-10,120798700.0,282091600.0,117718000.0,,20534200.0,81634284.0,82022292.0,9693100.0,19706400.0,8076200.0,17695700.0,22636163.0,91577700.0,5635900.0,5248000.0,12541000.0,66314300.0,10364500.0,6818400.0,10061743.0,6430500.0,35154694.0,11111800.0,25331200.0,34246000.0,68810700.0,6118300.0,3852400.0,42299000.0,8755100.0,4194200.0,8197374.0,5073800.0,8036400.0,4375800.0,5544400.0,69097600.0,26876500.0,4717100.0,4150100.0,7360200.0,,2725400.0,2069300.0,,10405600.0,4416965.0,5111000.0,1675000.0,
2011-05-11,78600000.0,336000000.0,96180000.0,,31519600.0,93458448.0,93902656.0,19986100.0,17667600.0,9176300.0,24192000.0,26783593.0,150517800.0,6196800.0,6754000.0,38451900.0,85800000.0,11421800.0,9594900.0,12463759.0,10161700.0,45363633.0,11215400.0,28456300.0,38183400.0,129200000.0,6167300.0,3853700.0,54014800.0,9422200.0,8700000.0,15968112.0,8651400.0,10330800.0,4304800.0,4794000.0,61600000.0,33600000.0,7200000.0,2062500.0,6203500.0,,2362800.0,1600000.0,,8601600.0,3511021.0,4385600.0,1383400.0,
2011-05-12,77400000.0,322000000.0,96000000.0,,29567900.0,57874068.0,58149143.0,15622200.0,25078400.0,11100000.0,21853600.0,29171427.0,111941900.0,5311300.0,7240000.0,13080100.0,66300000.0,10233200.0,9749400.0,16706692.0,10425800.0,37957386.0,17097400.0,27282700.0,27800000.0,238300000.0,6333900.0,3700000.0,60720600.0,8950000.0,6100000.0,16783451.0,7384500.0,9947200.0,6400000.0,5315200.0,122400000.0,36400000.0,5500000.0,2844800.0,6820300.0,,2046100.0,2500000.0,,10240800.0,5859952.0,5876400.0,2025500.0,
2011-05-13,66812300.0,326116000.0,82474000.0,,32872500.0,84263652.0,84664157.0,11700900.0,21474000.0,12601200.0,17628500.0,23454925.0,159056700.0,11099500.0,5834000.0,8420500.0,53099500.0,10418000.0,8666600.0,12047284.0,8968000.0,38654712.0,16011000.0,32371800.0,27428000.0,80195400.0,7501700.0,3808500.0,43395000.0,8952500.0,4072300.0,16772197.0,5295800.0,9654900.0,5220900.0,5549600.0,202519200.0,35317100.0,9402700.0,2919000.0,7165000.0,,2812600.0,2215700.0,,14448800.0,3908348.0,6284600.0,1012100.0,
2011-05-16,91350900.0,449775200.0,187728000.0,,34951100.0,118209672.0,118771522.0,11513200.0,18763200.0,9880600.0,16435100.0,42626710.0,123646400.0,6018900.0,6069000.0,11697800.0,74471600.0,10997200.0,11603500.0,19638682.0,6759400.0,48333594.0,12364600.0,32320800.0,39440200.0,81604100.0,5928900.0,3800400.0,42979300.0,14173500.0,3879500.0,15205502.0,6810400.0,6786000.0,6244100.0,11210000.0,72818800.0,33921300.0,10068100.0,3098900.0,6765700.0,,3137500.0,1768100.0,,10656800.0,4649614.0,6263600.0,756000.0,
2011-05-17,82882100.0,452334400.0,141466000.0,,36277100.0,132011856.0,132639308.0,10784100.0,22112000.0,12185600.0,18067800.0,27778844.0,145394700.0,7224900.0,11190000.0,10024400.0,86074100.0,12470800.0,17428400.0,21363061.0,8768800.0,61324355.0,13276400.0,40162800.0,41288600.0,78204700.0,6453900.0,5191100.0,36727300.0,14590500.0,5348600.0,14245727.0,4493200.0,11503400.0,6471600.0,11950400.0,142036400.0,29656200.0,11820900.0,4159100.0,4512600.0,,1944300.0,1538300.0,,9972400.0,5287247.0,7213800.0,1257000.0,
2011-05-18,53931100.0,334776400.0,99116000.0,,24372100.0,78049872.0,78420843.0,9028400.0,20127200.0,8870300.0,17957000.0,23507488.0,152963400.0,7140400.0,7085000.0,9948300.0,65592900.0,9437200.0,9069300.0,13604822.0,8193700.0,47371187.0,13418000.0,23852500.0,28944600.0,92724700.0,5556400.0,3634200.0,33051500.0,11416100.0,2209800.0,14587953.0,6952800.0,9400200.0,4373100.0,10472000.0,65884400.0,30947000.0,5182800.0,2500200.0,8409000.0,,4472700.0,1630900.0,,9857600.0,5774361.0,4811200.0,684300.0,
2011-05-19,37783600.0,261170000.0,74024000.0,,19518000.0,98649252.0,99118132.0,9685100.0,14941200.0,7425400.0,15229100.0,19483984.0,121082700.0,6101100.0,6320000.0,10055800.0,98367500.0,9684900.0,7015200.0,11948353.0,7452400.0,49121354.0,12960200.0,25207600.0,24115400.0,68259900.0,5163600.0,3340900.0,30115400.0,7691800.0,4252800.0,12759900.0,7950000.0,8891100.0,5909600.0,17094000.0,65088400.0,23732800.0,3362000.0,2449100.0,7536400.0,,6890700.0,1137300.0,,8239600.0,3816988.0,5467000.0,706700.0,
2011-05-20,45451500.0,337968400.0,67620000.0,,29946700.0,92607300.0,93047462.0,12367000.0,17216000.0,9361500.0,19003400.0,22301191.0,115821500.0,10827500.0,9856000.0,9213000.0,63124700.0,10635000.0,8154000.0,11870696.0,8760900.0,56460988.0,12970600.0,29293400.0,29387200.0,50894200.0,5916600.0,4000400.0,31538600.0,8798900.0,3246700.0,15512088.0,9828400.0,10219600.0,4790700.0,42194400.0,57582000.0,30755900.0,5276700.0,2985500.0,4671400.0,,3597300.0,2223400.0,,10130400.0,4228266.0,4500200.0,1316400.0,
2011-05-23,52692500.0,383600000.0,84000000.0,,32299500.0,91908000.0,92344839.0,12020200.0,18258400.0,9406300.0,16288500.0,23978170.0,122134100.0,6741800.0,9176000.0,7955900.0,64900000.0,9098900.0,9662800.0,13201761.0,7487000.0,41118753.0,13230200.0,28094700.0,32600000.0,68300000.0,5546300.0,3587300.0,34722800.0,7339400.0,3605300.0,12916424.0,8495500.0,8238400.0,6550800.0,15792000.0,58800000.0,35000000.0,4200000.0,3187200.0,5524500.0,,3271600.0,2400000.0,,9112400.0,4281236.0,6468600.0,2492400.0,
2011-05-24,47691800.0,321927200.0,59454000.0,,39341400.0,75924000.0,76284867.0,11017700.0,14828400.0,7105200.0,15687300.0,22956571.0,129513400.0,9573100.0,7887000.0,8459300.0,51736300.0,9070800.0,10580400.0,12074742.0,6800500.0,45292593.0,10881000.0,21103400.0,29422400.0,42476600.0,5267600.0,3783700.0,61023600.0,12240600.0,2807100.0,9291580.0,14983900.0,5825900.0,6309900.0,22720800.0,72037200.0,31802400.0,4162600.0,2648200.0,6350000.0,,2643300.0,3623100.0,,5756000.0,3901740.0,5509200.0,2800000.0,
2011-05-25,34904200.0,294224000.0,93226000.0,,26505300.0,52011936.0,52259149.0,14767100.0,18002800.0,11639200.0,19347200.0,24066348.0,103583400.0,9448100.0,9383000.0,7030500.0,49375900.0,14045800.0,12316900.0,11801947.0,7949500.0,44282124.0,13132000.0,20648700.0,27654800.0,59601900.0,5954400.0,4134000.0,40313600.0,10197800.0,2961300.0,12604419.0,9085400.0,7316000.0,6589800.0,11510400.0,54531200.0,55647900.0,3929100.0,3360900.0,5681400.0,,3887000.0,5232000.0,,9230400.0,3921145.0,5368200.0,6719500.0,
2011-05-26,78016600.0,222560800.0,81504000.0,,21648100.0,84655260.0,85057626.0,12044100.0,21110800.0,8946700.0,16873700.0,26718188.0,124072200.0,11917200.0,14866000.0,11189400.0,44432200.0,11167700.0,8083300.0,17826794.0,6614300.0,40595126.0,14872400.0,18407800.0,38942800.0,64698900.0,5896200.0,4377000.0,32041000.0,5771700.0,2789400.0,37938933.0,6363700.0,7890600.0,7160900.0,11574800.0,70643600.0,41690600.0,3771200.0,3700800.0,6382100.0,,3528000.0,2353600.0,,6762000.0,4134808.0,4506600.0,1841000.0,
2011-05-27,50251000.0,203599200.0,47052000.0,,24747300.0,69762168.0,70093747.0,16385700.0,15344800.0,7973400.0,11949100.0,22837014.0,107370400.0,6039500.0,11587000.0,8529400.0,67162300.0,7431700.0,9596500.0,10996559.0,5796300.0,29362121.0,9097400.0,24528200.0,28026000.0,49534400.0,4358200.0,3202700.0,27696700.0,5315500.0,4040100.0,19484785.0,2877600.0,4619300.0,5443300.0,9974800.0,65882400.0,19627300.0,3657500.0,3054200.0,3858500.0,,1857500.0,1736000.0,,6079600.0,2998418.0,2948000.0,1712900.0,
2011-05-31,60196300.0,417754400.0,68180000.0,,28746300.0,107384508.0,107894906.0,16473800.0,15274400.0,10603900.0,23630700.0,31365428.0,106228200.0,6412000.0,9573000.0,10977200.0,59575300.0,10904400.0,8628100.0,15506732.0,8188400.0,58351653.0,20294000.0,27428500.0,48551000.0,56638700.0,6547100.0,4706400.0,34705800.0,8901100.0,3938000.0,23704877.0,7389500.0,7733300.0,7161400.0,8816000.0,120071600.0,33658800.0,7626000.0,3484200.0,8216000.0,,3408600.0,2230300.0,,8879200.0,3479973.0,4619600.0,10716300.0,
2011-06-01,74033500.0,554682800.0,68904000.0,,38628700.0,118117764.0,118679178.0,11003400.0,17732800.0,9579500.0,19550200.0,29328056.0,176331800.0,6614800.0,8658000.0,12632100.0,56011400.0,14500800.0,10483000.0,11847011.0,8196100.0,48653694.0,14883000.0,46071600.0,34439000.0,61885900.0,7748200.0,5259100.0,41994500.0,11181600.0,3569400.0,13972697.0,5753400.0,10176700.0,5700100.0,12743600.0,76220800.0,41684300.0,4968500.0,3103000.0,6768900.0,,2855000.0,2708800.0,,10124800.0,4791217.0,6994200.0,3382600.0,
2011-06-02,51487800.0,338783200.0,60898000.0,,45964000.0,88091820.0,88510520.0,9582900.0,19466400.0,8540400.0,18152600.0,23083146.0,198074000.0,8258700.0,8623000.0,13421400.0,53445700.0,12699800.0,11346600.0,11086478.0,8129200.0,33254649.0,14264200.0,54133000.0,31082200.0,62685200.0,6139800.0,3606200.0,40828200.0,14784900.0,6012000.0,18527928.0,5850700.0,8089900.0,4764400.0,7535600.0,60759200.0,30041200.0,4053500.0,2670600.0,6427200.0,,3186200.0,4003400.0,,11829200.0,3312357.0,5171600.0,2314700.0,
2011-06-03,60697700.0,313250000.0,99490000.0,,31833100.0,69870060.0,70202152.0,10364900.0,18954400.0,8579100.0,17281200.0,28872600.0,115786700.0,7949200.0,7016000.0,15135500.0,53937700.0,12067300.0,8840300.0,10359690.0,7692200.0,37880655.0,12937800.0,31962700.0,40396400.0,74861100.0,5721400.0,4239300.0,27554900.0,13287400.0,3930000.0,13345352.0,6212700.0,10005600.0,5752100.0,7051200.0,54930000.0,34934900.0,4636200.0,3223600.0,5985700.0,,2841300.0,3377400.0,,11259200.0,4209281.0,5812200.0,4081700.0,
2011-06-06,54778700.0,461941200.0,74320000.0,,40895900.0,77606316.0,77975179.0,8397400.0,17628000.0,7668800.0,15954300.0,23787249.0,213289400.0,5187400.0,9254000.0,9193400.0,49667100.0,13838900.0,7485400.0,10100310.0,6982200.0,29085341.0,10445400.0,43207700.0,33630400.0,58219800.0,4933900.0,3310200.0,69952400.0,11242300.0,3075400.0,12280742.0,3477300.0,13975400.0,6132800.0,7246800.0,43598800.0,45899000.0,4144500.0,3059700.0,7685600.0,,1970200.0,2496700.0,,9092800.0,4917820.0,3724800.0,1382300.0,
2011-06-07,41112600.0,529785200.0,97330000.0,,36312000.0,76227696.0,76590006.0,10426800.0,27764800.0,8892500.0,16188100.0,21177115.0,160224800.0,4530900.0,10541000.0,8666700.0,60300000.0,12321900.0,9335000.0,10531457.0,6835400.0,36542812.0,11522000.0,43318200.0,53416200.0,107881100.0,7363600.0,3387500.0,49736400.0,9908300.0,4301800.0,14986870.0,3474200.0,7886800.0,7248900.0,7660400.0,43395600.0,36411200.0,3828700.0,2917400.0,8337900.0,,2174600.0,2467000.0,,13809200.0,3317706.0,4581600.0,4984500.0,
2011-06-08,42205000.0,333723600.0,74332000.0,,38890700.0,66069864.0,66383894.0,10020300.0,80785200.0,11292100.0,23567300.0,27651078.0,159384200.0,6564200.0,30792000.0,8483000.0,49513200.0,19441500.0,9432400.0,12646635.0,6936200.0,44304468.0,11753000.0,56130000.0,32830200.0,100248400.0,5477100.0,3772100.0,64098400.0,11660600.0,4481300.0,11992288.0,4328200.0,9539900.0,7867600.0,7897600.0,56928800.0,27864200.0,3716000.0,2153100.0,6347100.0,,1851400.0,2517700.0,,12223200.0,4763211.0,5362400.0,1752400.0,
2011-06-09,42878700.0,275088800.0,83746000.0,,30082300.0,67496436.0,67817246.0,14054500.0,32074000.0,10219500.0,17665100.0,22113845.0,129533300.0,11530000.0,8317000.0,9642200.0,36986100.0,13958500.0,6934100.0,14247979.0,5734900.0,36282158.0,13112000.0,43128400.0,30239600.0,67591200.0,6047000.0,2960800.0,51092100.0,11340800.0,3550600.0,14454356.0,5790100.0,11632100.0,4540200.0,7746000.0,74163200.0,21591500.0,5362300.0,2810800.0,5635300.0,,2338900.0,1843700.0,,9538800.0,3401619.0,4139800.0,3245900.0,
2011-06-10,49327200.0,433955200.0,75208000.0,,48545700.0,97498404.0,97961814.0,9312900.0,29456800.0,10509000.0,18965900.0,31355762.0,210796300.0,8545400.0,10220000.0,13096800.0,53233300.0,12515000.0,12388200.0,12472248.0,9113900.0,60554092.0,14003200.0,46257400.0,43533800.0,78257800.0,6987200.0,5139600.0,57048500.0,14585400.0,5023200.0,15587536.0,6551100.0,11480400.0,5466200.0,6952800.0,49354800.0,30501800.0,4780200.0,2320200.0,5328300.0,,2129300.0,2121900.0,,9920000.0,3367215.0,5047800.0,1424800.0,
2011-06-13,47572500.0,329473200.0,77378000.0,,31767100.0,96994908.0,97455925.0,8146200.0,20820000.0,8873100.0,17854200.0,30908515.0,186095900.0,6362200.0,9258000.0,9253400.0,43550000.0,11569700.0,11743300.0,8365136.0,7999300.0,46834068.0,19081600.0,41440900.0,35568600.0,63586100.0,4796400.0,4087300.0,51683900.0,12545100.0,3756300.0,16107962.0,4676500.0,10384000.0,4376000.0,9584400.0,57476000.0,23246300.0,5298000.0,3454600.0,8626400.0,,1949700.0,1381100.0,,10787600.0,3304175.0,5170800.0,2305300.0,
2011-06-14,42894500.0,334569200.0,79206000.0,,32103500.0,93566340.0,94011061.0,11389100.0,30033600.0,7240100.0,16443400.0,26567384.0,173051000.0,6986300.0,8926000.0,10074600.0,51995000.0,14247500.0,17534700.0,13224607.0,7353400.0,41329659.0,14045000.0,42166500.0,31192800.0,91526300.0,4832000.0,4775700.0,38166800.0,8797400.0,4762700.0,17939975.0,5695500.0,10281100.0,5246300.0,9129200.0,53457600.0,21319200.0,5146700.0,6633700.0,8348300.0,,1473100.0,1746900.0,,11731600.0,4447069.0,5334000.0,2184400.0,
2011-06-15,49410200.0,399196000.0,126354000.0,,37336400.0,82849068.0,83242849.0,12623500.0,22775600.0,11790300.0,21713900.0,32109118.0,213408200.0,8991300.0,10766000.0,10716200.0,48556700.0,13958900.0,14608600.0,12733305.0,9665600.0,44770020.0,16378400.0,43190200.0,35619200.0,92323100.0,7750700.0,6531900.0,49812600.0,15324000.0,5132500.0,14045436.0,6697500.0,8429900.0,5353600.0,12715200.0,93591600.0,22248100.0,5104300.0,4066500.0,7271300.0,,3180000.0,1765800.0,,11418800.0,4236343.0,4802400.0,1919400.0,
2011-06-16,57184100.0,510591200.0,120642000.0,,50316600.0,110169720.0,110693357.0,11683900.0,21041600.0,8894300.0,19037500.0,25047564.0,200127400.0,9101200.0,8746000.0,11806900.0,53634800.0,10528100.0,14084900.0,10610057.0,7786300.0,43589856.0,15538800.0,39935600.0,33920400.0,73024300.0,6250500.0,4446500.0,59369000.0,11743700.0,5988200.0,13556273.0,9971700.0,9352200.0,5258800.0,11200800.0,102490800.0,39373600.0,5550600.0,4903800.0,5429900.0,,2933800.0,2191800.0,,9092000.0,3528432.0,6741400.0,2177000.0,
2011-06-17,83320400.0,615020000.0,126444000.0,,31999600.0,209606184.0,210602442.0,14336400.0,25859200.0,10057200.0,25441200.0,36906632.0,116367000.0,9675100.0,12558000.0,12658300.0,96504000.0,19263600.0,18322400.0,15770828.0,12029500.0,65001445.0,21317400.0,46513800.0,39707600.0,80876700.0,7575900.0,5536100.0,38591200.0,20564300.0,10549200.0,18297207.0,8592600.0,11448500.0,7279500.0,13312000.0,146788400.0,28554400.0,6610500.0,5761800.0,8793900.0,,3908100.0,4217400.0,,10494400.0,5531119.0,7114200.0,2020800.0,
2011-06-20,54338400.0,640645600.0,56634000.0,,21565400.0,121022856.0,121598077.0,9309200.0,22546800.0,5911700.0,15836400.0,23149081.0,88402500.0,8987600.0,6104000.0,8746200.0,37358400.0,11909700.0,7866600.0,11300165.0,6427200.0,36582864.0,11091800.0,31769100.0,29196200.0,54052600.0,5061200.0,3809600.0,30249100.0,15198100.0,8884600.0,11616090.0,5782600.0,7182500.0,4792800.0,5276400.0,74596000.0,19649000.0,3851100.0,4407700.0,4984300.0,,1738200.0,2178600.0,,9140800.0,2879996.0,4871600.0,1912900.0,
2011-06-21,49708700.0,493382400.0,83652000.0,,34241100.0,110505384.0,111030616.0,9811500.0,25295200.0,11024200.0,17897300.0,47697762.0,109392600.0,9781300.0,6106000.0,7815000.0,55384300.0,18676000.0,14805200.0,9013953.0,8499500.0,49574995.0,14265000.0,29746600.0,29948400.0,85430700.0,5653900.0,5493900.0,44132600.0,10891000.0,9031900.0,11158816.0,5397300.0,15506100.0,5818300.0,8945200.0,70427600.0,21613900.0,4347900.0,6186900.0,5184600.0,,1778100.0,2242000.0,,9263200.0,5064248.0,5184400.0,1843900.0,
2011-06-22,44287300.0,390583200.0,62594000.0,,27306300.0,96187716.0,96644896.0,7988100.0,17722000.0,9107100.0,18599700.0,23608774.0,102448600.0,6999500.0,5425000.0,8543700.0,37679600.0,11450100.0,9901700.0,8071277.0,6592500.0,32152270.0,15701200.0,31172600.0,28057400.0,48404300.0,5429900.0,7232200.0,40189000.0,10582500.0,22453100.0,9505211.0,6093400.0,8188000.0,4543200.0,7700000.0,65172000.0,21876400.0,4015000.0,3072600.0,8345900.0,,1867800.0,1545700.0,,18370400.0,3722796.0,4083400.0,3838200.0,
2011-06-23,59470400.0,559759200.0,92192000.0,,48307500.0,191875932.0,192787918.0,16234800.0,20405600.0,11693900.0,30032800.0,32439589.0,180604400.0,9979800.0,6659000.0,11874100.0,54189000.0,20403000.0,17098000.0,20409695.0,13058800.0,88243620.0,26467800.0,46395300.0,38622000.0,63981500.0,8321100.0,8038400.0,38344100.0,18154400.0,8866400.0,14430388.0,7081500.0,35227700.0,6677400.0,8477200.0,74402400.0,36745800.0,4588000.0,5209900.0,7146100.0,,2416300.0,2315900.0,,17086000.0,4952959.0,5913400.0,3811300.0,
2011-06-24,101387200.0,439807200.0,72290000.0,,36136800.0,152071776.0,152794573.0,13186200.0,39700800.0,15278300.0,36292700.0,26714348.0,122210200.0,7398600.0,12495000.0,13425400.0,124407700.0,19918500.0,15738100.0,17395647.0,8032400.0,66654117.0,32073800.0,44103400.0,77577000.0,177861600.0,14860400.0,6088500.0,63661100.0,20767100.0,8299100.0,10831388.0,8203800.0,19131600.0,6467700.0,11150400.0,52905200.0,34063400.0,11908500.0,10466100.0,10964100.0,,2315600.0,2462600.0,,15564400.0,3716502.0,5546800.0,10265600.0,
2011-06-27,92044200.0,339813600.0,122014000.0,,30632700.0,137650212.0,138304463.0,7199500.0,20880000.0,6705500.0,20606900.0,24829502.0,202814500.0,4544700.0,8099000.0,8258400.0,45183400.0,12528400.0,8424900.0,11374887.0,7130200.0,36172753.0,14777600.0,30881900.0,37069000.0,76915200.0,7453200.0,4028200.0,29365900.0,10167000.0,7080400.0,9557107.0,4621000.0,19192000.0,4528800.0,5836800.0,114215200.0,23160200.0,5289300.0,6833900.0,7110000.0,,1983800.0,1841200.0,,22992800.0,3361970.0,4819800.0,1808400.0,
2011-06-28,81032100.0,294299600.0,76506000.0,,41558700.0,108495396.0,109011074.0,7724600.0,23297600.0,8551500.0,18421500.0,22791468.0,113027000.0,5957100.0,10349000.0,11912700.0,36515100.0,12963900.0,17004200.0,10468577.0,6113800.0,43239401.0,12932400.0,35223100.0,45875600.0,52428700.0,5162800.0,3837900.0,22526900.0,10987700.0,5469600.0,10601292.0,4971700.0,10666500.0,8545100.0,5732800.0,69220000.0,16490600.0,4073200.0,29562100.0,4977400.0,,2871300.0,1786600.0,,60456800.0,5195048.0,4205800.0,3114800.0,
2011-06-29,66051000.0,352545200.0,92178000.0,,44775900.0,93626280.0,94071286.0,9227000.0,132109200.0,11386200.0,18899900.0,26446238.0,301628700.0,5630100.0,44579000.0,9614100.0,31660400.0,10322800.0,12298200.0,13420793.0,7637700.0,49189653.0,17035400.0,38475600.0,40290200.0,47452800.0,5512200.0,3913800.0,46800700.0,8866800.0,5023600.0,11291163.0,10008600.0,11223000.0,7181000.0,4934000.0,96054400.0,18239900.0,7531500.0,14051400.0,5401600.0,,1898400.0,2262000.0,,25427600.0,3805974.0,5256800.0,2568000.0,
2011-06-30,52535400.0,322954800.0,88962000.0,,28000100.0,97038864.0,97500090.0,9747200.0,119880400.0,11807400.0,19942100.0,53799548.0,255993900.0,6394000.0,37687000.0,10049800.0,53930200.0,26073600.0,11945200.0,13363258.0,7697700.0,48851214.0,15594600.0,29556000.0,27756000.0,52609600.0,5280400.0,4245300.0,32214600.0,9984300.0,5519700.0,12069404.0,5723000.0,11196800.0,4968000.0,7045200.0,65230000.0,17966900.0,5069900.0,9807200.0,5406400.0,,1922300.0,2410500.0,,17715200.0,4078167.0,4759200.0,2632900.0,
